v_products_model,v_products_type,v_products_image,v_products_name_1,v_products_description_1,v_products_url_1,v_specials_price,v_specials_date_avail,v_specials_expires_date,v_products_price,v_products_weight,v_product_is_call,v_products_sort_order,v_products_quantity_order_min,v_products_quantity_order_units,v_products_priced_by_attribute,v_product_is_always_free_shipping,v_date_avail,v_date_added,v_products_quantity,v_manufacturers_name,v_categories_name_1,v_tax_class_title,v_status,v_metatags_products_name_status,v_metatags_title_status,v_metatags_model_status,v_metatags_price_status,v_metatags_title_tagline_status,v_metatags_title_1,v_metatags_keywords_1,v_metatags_description_1
F0630888-0294,1,"https://www.italiamagazzini.it/wp-content/uploads/2022/09/82cd486d-c322-440e-bdd8-73ecb8ec500f.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/09/82cd486d-c322-440e-bdd8-73ecb8ec500f.jpg",Completo Tris Centrini 3 Pezzi Renato Balestra &#8220;Eloise&#8221; Elegante Trasparente,,,26,,,44,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0295,1,"https://www.italiamagazzini.it/wp-content/uploads/2023/05/WhatsApp-Image-2023-05-15-at-12.06.37-3.jpeg,https://www.italiamagazzini.it/wp-content/uploads/2023/05/WhatsApp-Image-2023-05-15-at-12.06.37-3.jpeg,https://www.italiamagazzini.it/wp-content/uploads/2023/05/Screenshot-86.png,https://www.italiamagazzini.it/wp-content/uploads/2023/05/photo_2022-01-2312.21.22_1280x960.jpg,https://www.italiamagazzini.it/wp-content/uploads/2023/05/WhatsApp-Image-2023-05-16-at-18.11.51-1.jpeg,https://www.italiamagazzini.it/wp-content/uploads/2023/05/WhatsApp-Image-2023-05-16-at-18.11.52-1-1.jpeg,https://www.italiamagazzini.it/wp-content/uploads/2023/05/WhatsApp-Image-2023-05-16-at-18.11.52-2.jpeg",Completo Tris Centrini 3 Pezzi Renato Balestra &#8220;Penelope&#8221; Fantasia Fiorellini,"<div><span style=\""font-family: Georgia;font-size: large\""><b>Marca:</b>?Renato Balestra</span></div>
<div></div>
<div><span style=\""font-family: Georgia;font-size: large\""><b>Articolo:</b>?Penelope</span></div>
<div></div>
<div><span style=\""font-family: Georgia;font-size: large\""><b>Colori:?</b>Bianco-Grigio-Tortora</span></div>
<div></div>
<div><span style=\""font-family: Georgia;font-size: large\""><b>Composizione:</b>?100% Poliestere</span></div>
<div></div>
<div><b><span style=\""font-family: Georgia;font-size: large\"">Il set comprende:</span></b></div>
<div><span style=\""font-family: Georgia;font-size: large\"">1 Runner</span></div>
<div><span style=\""font-family: Georgia;font-size: large\"">2 Centrotavola</span></div>
			</div>",,34.99,,,59,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0296,1,"https://www.italiamagazzini.it/wp-content/uploads/2022/02/c2ae7959-d5da-40c2-b4dd-5125533b8b2c.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/02/c2ae7959-d5da-40c2-b4dd-5125533b8b2c.jpg",Completo Tris Centrini 3 Pezzi Renato Balestra Benedetta Elegante Ricamato,"<div>
<p>Il completo centri Renato Balestra pu&#242; essere utilizzato in camera da letto soggiorno e su qualsiasi tavolo per dare un tocco di eleganza e fantasia alla propria camera.</p>
</div>
<div><b>Marca:</b>?Renato Balestra</div>
<div><b>Articolo:</b>?Benedetta</div>
<div><b>Colori:?</b>Grigio, Panna, Cipria</div>
<div><b>Composizione:</b>?100% Poliestere</div>
<div><b>Il set comprende:</b></div>
<div>1 Runner</div>
<div>2 Centrotavola</div>
<div></div>
			</div>",,30,,,50,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0297,1,"https://www.italiamagazzini.it/wp-content/uploads/2022/04/3fcff02a-6641-4c00-bcf1-208a74ed1d18.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/04/3fcff02a-6641-4c00-bcf1-208a74ed1d18.jpg",Completo Tris Centrini 3 Pezzi Renato Balestra Cleopatra Elegante Barocco,"<div>
<p><b>Marca:</b> Renato Balestra</p>
<p><b>Articolo:</b> Cleopatra</p>
<p><b>Colori:?</b>Cipria, Panna, Grigio, Sabbia</p>
<p><b>Composizione:</b>?100% Poliestere</p>
</div>
<div><b>Il set comprende:</b></div>
<div>1 Runner</div>
<div>2 Centrotavola</div>
			</div>",,24.5,,,41,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0298,1,"https://www.italiamagazzini.it/wp-content/uploads/2022/06/f1a0a26d-de12-4099-ab7b-c755ab72ce49.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/06/f1a0a26d-de12-4099-ab7b-c755ab72ce49.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/06/sabbia.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/06/panna.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/06/grigio.jpg",Completo Tris Centrini 3 Pezzi Renato Balestra Cristel Elegante Con Strass,"<div>
<p><b>Marca:</b> Renato Balestra</p>
<p><b>Articolo:</b> Cristel</p>
<p><b>Colori:?</b>Panna, Sabbia, Grigio</p>
<p><b>Composizione:</b>?100% Poliestere</p>
</div>
<div><b>Il set comprende:</b></div>
<div>1 Runner</div>
<div>2 Centrotavola</div>
			</div>",,25.99,,,44,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0299,1,"https://www.italiamagazzini.it/wp-content/uploads/2022/09/ab0f9dce-4bd6-48a1-b123-e386a01145ce.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/09/ab0f9dce-4bd6-48a1-b123-e386a01145ce.jpg",Completo Tris Centrini 3 Pezzi Renato Balestra Stephanie Elegante Trasparente,,,26,,,44,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0300,1,"https://www.italiamagazzini.it/wp-content/uploads/2022/06/s-l1600-5.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/06/s-l1600-5.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/06/s-l1600-1-4.jpg",Completo Tris Centrini Renato Balestra 3 Pezzi &#8220;Smeralda&#8221; Con Swarovski,"<div><b>Marca:</b>?Renato Balestra</div>
<div><b>Articolo:</b>?Smeralda</div>
<div>Il set comprende :</div>
<div>1 runner + 2 centrini</div>
<div></div>
<div><b>misure:</b></div>
<div>runner: 40 x 70 cm</div>
<div>centrini: 40 x 30 cm</div>
<div></div>
<p><b>Composizione:</b>?100% poliestere</p>
<p><b>Colori:</b>?Perla, Nero;</p>
			</div>",,28,,,47,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0301,1,"https://www.italiamagazzini.it/wp-content/uploads/2021/12/genius-coprisedia-color-siena.png,https://www.italiamagazzini.it/wp-content/uploads/2021/12/genius-coprisedia-color-siena.png,https://www.italiamagazzini.it/wp-content/uploads/2021/12/genius-coprisedia-color-nero.png,https://www.italiamagazzini.it/wp-content/uploads/2021/12/genius-coprisedia-color-oliva.png,https://www.italiamagazzini.it/wp-content/uploads/2021/12/genius-coprisedia-color-panna.png,https://www.italiamagazzini.it/wp-content/uploads/2021/12/genius-coprisedia-color-rosso.png",Coppia Coprisedia Genius Biancaluna &#8220;Color&#8221; In Tessuto Bielastico,"<p><b>Marca:</b>?BIANCALUNA GENIUS<br />
Coppia Copri sedia con imbottitura che coprono la seduta delle sedie.<br />
Coprono sedute di circa cm. 40 x 45 + 10 di altezza</p>
<p>Tessuto; Piquel<br />
97% Poliestere<br />
3 % Elastomero</p>
			</div>",,23,,,39,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0305,1,"https://www.italiamagazzini.it/wp-content/uploads/2022/01/genius-copriseggiola-color-oliva-1.png,https://www.italiamagazzini.it/wp-content/uploads/2022/01/genius-copriseggiola-color-oliva-1.png",Coppia Copriseggiola Seduta E Schienale Genius Biancaluna In Tessuto Bielastico,"<div class=\""&quot;&quot;&quot;titolodesc&quot;&quot;&quot;\"">
<h2>Coppia Copriseggiole Genius In Tinta Unita</h2>
</div>
<div class=\""&quot;&quot;&quot;desc&quot;&quot;&quot;\"">
<p>&nbsp;</p>
<p>Composizione:</p>
<p><span class=\""&quot;&quot;&quot;a-list-item&quot;&quot;&quot;\"">Tessuto Piquel Elasticizzato 4D</span>?Antimacchia</p>
<p><span class=\""&quot;&quot;&quot;a-list-item&quot;&quot;&quot;\"">&#8211; 97% poliestere</span></p>
<p><span class=\""&quot;&quot;&quot;a-list-item&quot;&quot;&quot;\"">&#8211; 3%Elastomero</span></p>
<p>&nbsp;</p>
<p>M<span class=\""&quot;&quot;&quot;a-list-item&quot;&quot;&quot;\"">odelli:</span></p>
<p><span class=\""&quot;&quot;&quot;a-list-item&quot;&quot;&quot;\"">&#8211; coppia copriseggiola per ricorprire le sedute e gli schienali</span></p>
<p>&nbsp;</p>
<p><span class=\""&quot;&quot;&quot;a-list-item&quot;&quot;&quot;\"">Consigli Per Il Lavaggio:</span></p>
<p><span class=\""&quot;&quot;&quot;a-list-item&quot;&quot;&quot;\"">&#8211;?</span><span class=\""&quot;&quot;&quot;a-list-item&quot;&quot;&quot;\"">Lavabile in Lavatrice a 30&#176;</span></p>
<p><span class=\""&quot;&quot;&quot;a-list-item&quot;&quot;&quot;\"">&#8211; NO stirare</span></p>
<p>&nbsp;</p>
<p><span class=\""&quot;&quot;&quot;a-list-item&quot;&quot;&quot;\"">Prodotto e realizzato completamente in Italia????</span></p>
</div>
			</div>",,26,,,44,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0306,1,"https://www.italiamagazzini.it/wp-content/uploads/2022/02/IMG_20220224_160643_156-PhotoRoom.png,https://www.italiamagazzini.it/wp-content/uploads/2022/02/IMG_20220224_160643_156-PhotoRoom.png,https://www.italiamagazzini.it/wp-content/uploads/2022/02/IMG_20220224_160642_364.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/02/IMG_20220224_160640_551.jpg",Coppia Cuscino Arredo Casa Imbottito 45X45 Cm Ferragni In Stampa Digitale 3D,"<div><b>Fantasia:?</b>Ferragni</div>
<div><b>Misure:?</b>42&#215;42 cm</div>
<div><b>Materiale:?</b>Cotone</div>
<div>Colori:?Oro, Grigio, Rosa, Rosso, Panna</div>
<div></div>
<div>Cuscino gi&#224; imbottito</div>
			</div>",,23,,,39,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0307,1,"https://www.italiamagazzini.it/wp-content/uploads/2022/09/300507458_614203916771094_3191547181074304598_n.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/09/300507458_614203916771094_3191547181074304598_n.jpg",Coppia Cuscino Imbottito Arredo Divano Salotto Ba Stampa 3D Made In Italy,"<div><span style=\""font-family: Arial;font-size: x-large\""><i><b>Coppia Cuscino Imbottito Arredo Divano Salotto Ba Stampa 3D Made In Italy</b></i></span></div>
<div><i><span style=\""font-size: x-large\"">?</span></i></div>
<div><i><span style=\""font-size: x-large\"">Coppia Cuscini Arredo Ba Collection</span></i></div>
<div><i><span style=\""font-size: x-large\"">Stampa 3D</span></i></div>
<div>
<div>
<div><b>?</b></div>
<div><b>?</b></div>
<div><b>Misure:</b></div>
<div>Coppia arredo: misura 40&#215;40 cm</div>
<div></div>
<div>Coppia arreda: misura? 50x50cm</div>
<div></div>
<div><b>Colore:?</b><span style=\""font-family: Arial\"">Beige, Grigio, Verde</span></div>
<div></div>
<p><span><span style=\""font-family: Arial\"">Fantasia:?3D</span></span></p>
<div></div>
<div><b>Marca:</b>?BA Collection</div>
<div></div>
<div>Made In Italy</div>
</div>
</div>
			</div>",,15,,,25,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0308,1,"https://www.italiamagazzini.it/wp-content/uploads/2022/09/WhatsApp-Image-2022-08-29-at-09.15.43.jpeg,https://www.italiamagazzini.it/wp-content/uploads/2022/09/WhatsApp-Image-2022-08-29-at-09.15.43.jpeg",Coppia Cuscino Imbottito Arredo Divano Salotto Ba Stampa Floreale Made In Italy,"<div><span style=\""font-family: Arial;font-size: x-large\""><i><b>Coppia Cuscino Imbottito Arredo Divano Salotto Ba Stampa Floreale Made In Italy</b></i></span></div>
<div></div>
<div><i><span style=\""font-size: x-large\"">Coppia Cuscini Arredo Ba Collection</span></i></div>
<div><i><span style=\""font-size: x-large\"">Stampa floreale?</span></i></div>
<div>
<div>
<div><b>?</b></div>
<div><b>Misure:</b></div>
<div>Coppia arredo: misura 40&#215;40 cm</div>
<div></div>
<div>Coppia arreda: misura? 50x50cm</div>
<div></div>
<div><b>Colore:?</b><span style=\""font-family: Arial\"">Rosa, Blu, Rosso, Beige</span></div>
<div></div>
<div><b>Fantasia:?</b>Rosellina</div>
<div></div>
<div><b>Marca:</b>?BA Collection</div>
<div></div>
<div>Made In Italy</div>
</div>
</div>
			</div>",,15,,,25,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0309,1,"https://www.italiamagazzini.it/wp-content/uploads/2022/01/copridivano-velour-elasticizzato.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/01/copridivano-velour-elasticizzato.jpg",Copri Divano 2 Posti Tessier &#8220;Velour&#8221; Elasticizzato In Tinta Unita In Morbido Velluto,"<div>Tessuto ultra morbido, copridivano realizzato in tessuto di velluto ultra morbido e delicato che si caratterizza per l\&#8217;elevata elasticit&#224; e la durata. Inoltre, questo lussuoso tessuto di velluto rende l\&#8217;aspetto del nostro copridivano simile al vero divano, donando un aspetto delicato che si abbina facilmente all\&#8217;arredamento.<br />
Facile pulizia: lavabile in lavatrice con un detergente delicato in acqua con una temperatura inferiore a 30 C; il tessuto resiste contro le increspatura, non forma palline e non sbiadisce; non candeggiare, n&#233; stirare.</div>
<div>
<div><b>?</b></div>
<div><b>Marca:?</b>Tessier</div>
<div><b>Articolo:?</b>Velour</div>
<div>Materiale:?In Velluto</div>
<div><b>Colori:?</b>Panna, Beige, Senape, Marrone, Bordeaux, Blu, Grigio, Nero</div>
<div>
<div><b>Misure:</b></div>
<div>
<div>2 Posti Lunghezza Schienale 120 Cm</div>
</div>
</div>
</div>
			</div>",,37,,,62,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0310,1,"https://www.italiamagazzini.it/wp-content/uploads/2022/01/copridivano-velour-elasticizzato.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/01/copridivano-velour-elasticizzato.jpg",Copri Divano 3 Posti Tessier &#8220;Velour&#8221; Elasticizzato In Tinta Unita In Morbido Velluto,"<div>Tessuto ultra morbido, copridivano realizzato in tessuto di velluto ultra morbido e delicato che si caratterizza per l\&#8217;elevata elasticit&#224; e la durata. Inoltre, questo lussuoso tessuto di velluto rende l\&#8217;aspetto del nostro copridivano simile al vero divano, donando un aspetto delicato che si abbina facilmente all\&#8217;arredamento.<br />
Facile pulizia: lavabile in lavatrice con un detergente delicato in acqua con una temperatura inferiore a 30 C; il tessuto resiste contro le increspatura, non forma palline e non sbiadisce; non candeggiare, n&#233; stirare.</div>
<div>
<div><b>?</b></div>
<div><b>Marca:?</b>Tessier</div>
<div><b>Articolo:?</b>Velour</div>
<div>Materiale:?In Velluto</div>
<div><b>Colori:?</b>Panna, Beige, Senape, Marrone, Bordeaux, Blu, Grigio, Nero</div>
<div>
<div><b>Misure:</b></div>
<div>
<div>3 Posti Lunghezza Schienale 170 Cm</div>
</div>
</div>
</div>
			</div>",,39,,,65,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0311,1,"https://www.italiamagazzini.it/wp-content/uploads/2022/01/copridivano-velour-elasticizzato.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/01/copridivano-velour-elasticizzato.jpg",Copri Divano 4 Posti Tessier &#8220;Velour&#8221; Elasticizzato In Tinta Unita In Morbido Velluto,"<div>Tessuto ultra morbido, copridivano realizzato in tessuto di velluto ultra morbido e delicato che si caratterizza per l\&#8217;elevata elasticit&#224; e la durata. Inoltre, questo lussuoso tessuto di velluto rende l\&#8217;aspetto del nostro copridivano simile al vero divano, donando un aspetto delicato che si abbina facilmente all\&#8217;arredamento.<br />
Facile pulizia: lavabile in lavatrice con un detergente delicato in acqua con una temperatura inferiore a 30 C; il tessuto resiste contro le increspatura, non forma palline e non sbiadisce; non candeggiare, n&#233; stirare.</div>
<div>
<div><b>?</b></div>
<div><b>Marca:?</b>Tessier</div>
<div><b>Articolo:?</b>Velour</div>
<div>Materiale:?In Velluto</div>
<div><b>Colori:?</b>Panna, Beige, Senape, Marrone, Bordeaux, Blu, Grigio, Nero</div>
<div>
<div><b>Misure:</b></div>
<div>
<div>
<div>4 Posti Lunghezza Schienale 200 Cm</div>
</div>
<div></div>
</div>
</div>
</div>
			</div>",,41,,,69,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0312,1,"https://www.italiamagazzini.it/wp-content/uploads/2022/01/copridivano-velour-elasticizzato.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/01/copridivano-velour-elasticizzato.jpg",Copri Poltrona Tessier &#8220;Velour&#8221; Elasticizzato In Tinta Unita In Morbido Velluto,"<div>Tessuto ultra morbido, copridivano realizzato in tessuto di velluto ultra morbido e delicato che si caratterizza per l\&#8217;elevata elasticit&#224; e la durata. Inoltre, questo lussuoso tessuto di velluto rende l\&#8217;aspetto del nostro copridivano simile al vero divano, donando un aspetto delicato che si abbina facilmente all\&#8217;arredamento.<br />
Facile pulizia: lavabile in lavatrice con un detergente delicato in acqua con una temperatura inferiore a 30 C; il tessuto resiste contro le increspatura, non forma palline e non sbiadisce; non candeggiare, n&#233; stirare.</div>
<div>
<div><b>?</b></div>
<div><b>Marca:?</b>Tessier</div>
<div><b>Articolo:?</b>Velour</div>
<div>Materiale:?In Velluto</div>
<div><b>Colori:?</b>Panna, Beige, Senape, Marrone, Bordeaux, Blu, Grigio, Nero</div>
<div>
<div><b>Misure:</b></div>
<div>
<div>
<div>Poltrona Lunghezza Schienale 80 Cm</div>
</div>
</div>
</div>
</div>
			</div>",,31,,,52,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0314,1,"https://www.italiamagazzini.it/wp-content/uploads/2022/03/s-l1600-9-2.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/03/s-l1600-9-2.jpg","Copricucina BA Collection""Asia&#8221; imbottito in fantasia 75&#215;50 cm","<section class=""wpb-content-wrapper""><div class=\""&quot;&quot;woocommerce-tabs&quot;\"">
<div id=\""&quot;&quot;tab-description&quot;&quot;\"" class=\""&quot;&quot;woocommerce-Tabs-panel&quot;\"" role=\""&quot;&quot;tabpanel&quot;&quot;\"" aria-labelledby=\""&quot;&quot;tab-title-description&quot;&quot;\"">
<p>Copricucina BA Collection imbottito in fantasia.</p>
<p>Marca: Ba Collection</p>
<p>Fantasia: Asia</p>
<p>Composizione: 60% Poliestere 40% Cotone</p>
<p>Misura: 75x50cm.</p>
<p>Colori: Beige-Grigio-Verde</p>
<p>Lavaggio: 30&#176;C</p>
<p>Made in Italy</p>
</div>
</div>
<div class=\""&quot;&quot;vc_row&quot;\"">
<div class=\""&quot;&quot;wpb_column&quot;\"">
<div class=\""&quot;&quot;vc_column-inner&quot;&quot;\"">
<div class=\""&quot;&quot;wpb_wrapper&quot;&quot;\"">
<div class=\""&quot;&quot;lebe-slider&quot;\"">
<div class=\""&quot;&quot;owl-carousel&quot;\"" data-autoresponsive=\""&quot;&quot;true&quot;&quot;\"" data-autoplay=\""&quot;&quot;false&quot;&quot;\"" data-nav=\""&quot;&quot;true&quot;&quot;\"" data-dots=\""&quot;&quot;false&quot;&quot;\"" data-loop=\""&quot;&quot;false&quot;&quot;\"" data-slidespeed=\""&quot;&quot;200&quot;&quot;\"" data-margin=\""&quot;&quot;40&quot;&quot;\"" data-responsive=\""&quot;&quot;{&quot;0&quot;:{&quot;items&quot;:1,&quot;\"">
<div class=\""&quot;&quot;owl-stage-outer&quot;&quot;\"">
<div class=\""&quot;&quot;owl-stage&quot;&quot;\"">
<div class=\""&quot;&quot;owl-item&quot;\"">
<div class=\""&quot;&quot;lebe-iconbox&quot;\"">
<div class=\""&quot;&quot;iconbox-inner&quot;&quot;\"">
<div class=\""&quot;&quot;icon&quot;&quot;\""></div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</section>			</div>",,15,,,25,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0315,1,"https://www.italiamagazzini.it/wp-content/uploads/2022/01/271545566_469566211234866_3241520010513500213_n.jpg,https://www.italiamagazzini.it/wp-content/uploads/2022/01/271545566_469566211234866_3241520010513500213_n.jpg","Copricucina BA Collection""Aurora&#8221; imbottito in fantasia 75&#215;50 cm","<p>Copricucina BA Collection imbottito in fantasia.</p>
<p>Marca: Ba Collection</p>
<p>Fantasia: Aurora</p>
<p>Composizione: 60% Poliestere 40% Cotone</p>
<p>Misura: 75x50cm.</p>
<p>Colori: Fango, Grigio, Rosso, Marrone, Giallo, Verde.</p>
<p>Lavaggio: 30&#176;C</p>
<p>Made in Italy</p>
			</div>",,15,,,25,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0316,1,"https://www.italiamagazzini.it/wp-content/uploads/2023/03/336745158_986934225630986_7811633126918437332_n.jpg,https://www.italiamagazzini.it/wp-content/uploads/2023/03/336745158_986934225630986_7811633126918437332_n.jpg","Copricucina BA Collection""Capri&#8221; imbottito in fantasia 75&#215;50 cm","<p>Copricucina BA Collection imbottito in fantasia.</p>
<p>Marca: Ba Collection</p>
<p>Fantasia: Capri</p>
<p>Composizione: 60% Poliestere 40% Cotone</p>
<p>Misura: 75x50cm.</p>
<p>Colori: Blu-Giallo</p>
<p>Lavaggio: 30&#176;C</p>
<p>Made in Italy</p>
			</div>",,15,,,25,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
F0630888-0317,1,"https://www.italiamagazzini.it/wp-content/uploads/2023/05/345284335_1280149929308901_8306355277530344241_n-Copia.jpg,https://www.italiamagazzini.it/wp-content/uploads/2023/05/345284335_1280149929308901_8306355277530344241_n-Copia.jpg","Copricucina BA Collection""Girasole&#8221; Imbottito In Fantasia 75&#215;50 cm",,,15,,,25,0,0,0,1,1,0,0,,2023-5-31 0:00,999,,Accappatoi^Accappatoi Donna^Accappatoi Uomo^Accappatoi Bambino^Accappatoi Bambina,--none--,1,0,0,0,0,0,,,
